customer_id,dwelling_type,household_size,tariff_plan,solar_kw,battery_kwh,ev_owner,smart_thermostat,has_solar
102258,House,2,MiddaySaver,3,0,0,0,1
102259,Apartment,2,MiddaySaver,0,5,0,0,0
102260,House,2,MiddaySaver,0,0,0,0,0
102261,Townhouse,4,EVPlan,0,0,0,0,0
102262,House,5,MiddaySaver,0,5,0,0,0
102263,House,4,EVPlan,0,5,0,0,0
102264,House,3,MiddaySaver,0,0,0,0,0
102265,Apartment,2,EVPlan,0,10,1,0,0
102266,Townhouse,3,Solar,0,0,0,0,0
102267,Townhouse,1,MiddaySaver,3,0,0,0,1
102268,House,1,EVPlan,3,5,0,0,1
102269,Townhouse,4,Solar,0,0,0,1,0
102270,Apartment,5,MiddaySaver,0,0,0,0,0
102271,Apartment,3,Solar,6,0,0,0,1
102272,Townhouse,5,MiddaySaver,0,0,1,1,0
102273,Apartment,4,A1,10,0,0,1,1
102274,Apartment,1,EVPlan,3,0,0,0,1
102275,Townhouse,5,A1,0,5,0,0,0
102276,Townhouse,5,EVPlan,10,0,1,0,1
102277,House,1,A1,0,0,0,0,0
102278,House,3,MiddaySaver,0,5,0,1,0
102279,Apartment,1,A1,0,0,0,0,0
102280,Townhouse,5,MiddaySaver,0,0,0,0,0
102281,Apartment,3,EVPlan,6,0,0,0,1
102282,Townhouse,3,MiddaySaver,0,0,1,0,0
102283,Apartment,1,A1,0,0,0,0,0
102284,Apartment,5,Solar,0,0,0,0,0
102285,Apartment,4,EVPlan,3,0,0,0,1
102286,House,5,Solar,0,0,0,0,0
102287,Townhouse,2,Solar,0,0,0,0,0
102288,Apartment,4,Solar,3,5,0,0,1
102289,House,3,Solar,0,0,0,0,0
102290,Apartment,4,Solar,3,0,0,0,1
102291,Apartment,3,A1,0,0,0,0,0
102292,Townhouse,3,MiddaySaver,3,10,0,0,1
102293,Apartment,4,MiddaySaver,3,0,0,1,1
102294,Townhouse,3,Solar,0,5,0,0,0
102295,House,3,A1,0,0,0,1,0
102296,House,2,Solar,6,5,1,0,1
102297,Apartment,5,Solar,0,0,0,0,0
102298,House,5,EVPlan,10,0,0,0,1
102299,Townhouse,2,A1,0,0,0,0,0
102300,Townhouse,4,Solar,0,0,0,1,0
102301,House,1,MiddaySaver,0,0,0,0,0
102302,Townhouse,1,EVPlan,10,0,0,0,1
102303,Townhouse,1,Solar,0,0,0,0,0
102304,Apartment,2,Solar,6,0,0,1,1
102305,Apartment,2,Solar,6,0,0,0,1
102306,Townhouse,3,A1,0,0,0,0,0
102307,House,1,Solar,0,0,1,0,0
102308,Townhouse,4,MiddaySaver,3,0,0,0,1
102309,Apartment,4,EVPlan,0,0,0,0,0
102310,House,1,A1,3,0,0,0,1
102311,Townhouse,1,EVPlan,0,0,0,1,0
102312,House,1,MiddaySaver,0,0,0,1,0
102313,House,2,Solar,3,0,0,0,1
102314,House,2,A1,0,0,0,0,0
102315,Townhouse,2,Solar,0,0,0,0,0
102316,Apartment,5,A1,0,10,0,0,0
102317,House,4,Solar,0,0,0,0,0
102318,House,4,MiddaySaver,0,0,0,1,0
102319,Townhouse,3,MiddaySaver,3,0,0,1,1
102320,Apartment,2,Solar,0,0,0,0,0
102321,Apartment,5,MiddaySaver,0,0,1,1,0
102322,Townhouse,5,Solar,3,0,0,1,1
102323,House,4,A1,0,10,0,0,0
102324,Townhouse,2,MiddaySaver,0,5,0,0,0
102325,Apartment,3,A1,6,0,0,0,1
102326,House,2,Solar,3,0,0,0,1
102327,House,1,A1,0,0,0,0,0
102328,Apartment,2,EVPlan,0,0,0,0,0
102329,House,1,Solar,0,5,0,0,0
102330,Townhouse,1,MiddaySaver,0,0,0,0,0
102331,Apartment,3,MiddaySaver,0,0,1,0,0
102332,Apartment,4,EVPlan,0,0,1,0,0
102333,House,2,Solar,0,0,0,1,0
102334,Apartment,1,Solar,0,5,1,0,0
102335,Townhouse,2,Solar,0,0,0,0,0
102336,Apartment,4,Solar,10,0,0,1,1
102337,House,4,A1,0,0,0,1,0
102338,Apartment,5,Solar,0,5,0,0,0
102339,House,4,A1,0,0,1,1,0
102340,House,3,A1,0,5,0,0,0
102341,Townhouse,1,MiddaySaver,3,0,0,0,1
102342,Apartment,5,Solar,0,5,0,0,0
102343,Townhouse,3,A1,0,0,1,0,0
102344,Townhouse,2,Solar,0,0,0,0,0
102345,Apartment,1,EVPlan,3,0,1,0,1
102346,Townhouse,4,A1,0,0,0,0,0
102347,Townhouse,1,MiddaySaver,0,0,0,0,0
102348,House,2,Solar,0,5,0,0,0
102349,Townhouse,5,MiddaySaver,0,0,0,0,0
102350,Apartment,5,A1,0,0,0,0,0
102351,House,5,A1,0,0,0,0,0
102352,Townhouse,4,MiddaySaver,3,0,0,0,1
102353,Townhouse,3,Solar,3,5,0,0,1
102354,Apartment,3,A1,0,0,0,0,0
102355,Townhouse,1,EVPlan,0,10,0,0,0
102356,Apartment,4,MiddaySaver,0,5,0,1,0
102357,Townhouse,5,A1,10,0,0,1,1
102358,Townhouse,5,Solar,0,0,0,1,0
102359,Apartment,2,A1,3,5,0,0,1
102360,House,2,Solar,0,0,0,0,0
102361,Apartment,5,Solar,0,0,0,0,0
102362,House,5,A1,0,0,0,1,0
102363,House,4,EVPlan,0,0,1,0,0
102364,Apartment,3,Solar,6,0,0,0,1
102365,Apartment,2,MiddaySaver,10,0,1,0,1
102366,Townhouse,3,Solar,0,0,0,0,0
102367,Townhouse,4,Solar,0,5,0,0,0
102368,House,5,EVPlan,6,0,0,0,1
102369,Townhouse,3,Solar,3,0,0,1,1
102370,Apartment,5,A1,0,0,0,0,0
102371,House,5,EVPlan,0,0,0,0,0
102372,Townhouse,1,Solar,0,0,0,0,0
102373,Townhouse,3,A1,0,0,0,0,0
102374,Apartment,3,A1,0,0,0,0,0
102375,Apartment,5,Solar,0,0,0,0,0
102376,Townhouse,4,MiddaySaver,0,0,0,0,0
102377,House,1,MiddaySaver,0,10,0,0,0
102378,House,5,Solar,0,0,0,0,0
102379,Apartment,2,Solar,3,5,0,0,1
102380,Apartment,2,A1,3,5,0,0,1
102381,Apartment,1,Solar,0,0,0,1,0
102382,Townhouse,4,Solar,6,0,0,0,1
102383,Townhouse,5,A1,6,0,0,0,1
102384,Apartment,3,Solar,0,5,0,0,0
102385,House,1,Solar,0,0,0,0,0
102386,Apartment,4,Solar,3,0,0,0,1
102387,Apartment,3,A1,3,0,0,0,1
102388,House,2,Solar,10,0,0,0,1
102389,House,2,MiddaySaver,6,0,1,1,1
102390,House,3,Solar,0,0,0,0,0
102391,House,1,MiddaySaver,0,0,0,0,0
102392,Townhouse,2,Solar,0,0,0,0,0
102393,Townhouse,5,A1,0,0,0,0,0
102394,Apartment,3,MiddaySaver,0,0,0,0,0
102395,Townhouse,3,Solar,0,0,0,0,0
102396,Apartment,2,Solar,0,0,0,1,0
102397,Apartment,1,Solar,3,5,0,0,1
102398,House,5,Solar,0,10,0,0,0
102399,House,1,A1,0,0,0,0,0
102400,Townhouse,4,EVPlan,0,0,0,0,0
102401,Townhouse,4,MiddaySaver,0,0,0,0,0
102402,Townhouse,2,Solar,3,0,0,1,1
102403,Townhouse,2,A1,3,0,0,1,1
102404,House,2,EVPlan,10,0,0,1,1
102405,House,4,A1,0,0,0,0,0
102406,Townhouse,1,Solar,0,0,0,0,0
102407,Apartment,1,EVPlan,0,0,1,0,0
102408,House,2,MiddaySaver,0,0,0,1,0
102409,House,5,MiddaySaver,6,0,1,0,1
102410,House,1,A1,3,0,0,0,1
102411,House,4,MiddaySaver,6,0,0,0,1
102412,Townhouse,3,MiddaySaver,0,5,0,0,0
102413,Townhouse,3,EVPlan,6,0,0,0,1
102414,Apartment,3,MiddaySaver,0,5,0,0,0
102415,House,5,EVPlan,6,0,0,1,1
102416,Townhouse,2,EVPlan,0,0,0,1,0
102417,Townhouse,4,EVPlan,0,0,0,0,0
102418,House,5,MiddaySaver,0,0,0,1,0
102419,Townhouse,4,A1,6,0,1,0,1
102420,Townhouse,4,A1,0,0,0,1,0
102421,Townhouse,2,MiddaySaver,0,0,0,0,0
102422,Apartment,3,EVPlan,6,0,0,0,1
102423,Townhouse,2,MiddaySaver,0,0,0,0,0
102424,House,5,Solar,0,0,0,0,0
102425,House,5,A1,0,0,0,0,0
102426,House,5,EVPlan,0,5,1,0,0
102427,Townhouse,2,MiddaySaver,6,0,0,1,1
102428,Apartment,4,EVPlan,3,0,0,0,1
102429,Townhouse,4,Solar,0,0,0,0,0
102430,House,1,EVPlan,10,0,0,0,1
102431,Apartment,5,Solar,0,0,0,0,0
102432,Apartment,4,A1,0,5,0,0,0
102433,Townhouse,1,EVPlan,0,0,0,0,0
102434,House,4,MiddaySaver,0,5,0,0,0
102435,Townhouse,5,EVPlan,0,0,0,0,0
102436,House,3,EVPlan,6,0,0,0,1
102437,Apartment,5,Solar,3,0,0,0,1
102438,Townhouse,2,Solar,0,0,0,0,0
102439,Apartment,4,MiddaySaver,0,0,0,0,0
102440,House,4,A1,3,0,0,1,1
102441,Apartment,2,A1,6,0,0,1,1
102442,Apartment,2,Solar,6,10,0,0,1
102443,Apartment,3,MiddaySaver,0,0,0,0,0
102444,Townhouse,4,EVPlan,3,5,0,0,1
102445,House,4,MiddaySaver,0,0,0,0,0
102446,Apartment,3,MiddaySaver,0,0,0,0,0
102447,Apartment,1,MiddaySaver,0,5,0,1,0
102448,Apartment,3,A1,0,5,0,0,0
102449,Apartment,5,EVPlan,0,0,0,0,0
102450,House,4,MiddaySaver,0,0,0,0,0
102451,House,2,A1,0,0,0,0,0
102452,Townhouse,5,A1,3,0,0,0,1
102453,House,4,Solar,0,0,0,0,0
102454,House,3,EVPlan,0,0,0,0,0
102455,Apartment,5,MiddaySaver,0,5,1,0,0
102456,Townhouse,4,EVPlan,10,5,0,1,1
102457,Townhouse,1,Solar,0,0,0,0,0
102458,Apartment,1,Solar,0,0,1,1,0
102459,Townhouse,2,MiddaySaver,0,5,0,0,0
102460,House,4,A1,3,0,0,1,1
102461,Townhouse,1,Solar,10,0,0,0,1
102462,Apartment,3,A1,0,0,0,0,0
102463,Townhouse,4,Solar,0,0,0,1,0
102464,Townhouse,3,EVPlan,6,10,0,0,1
102465,Townhouse,3,MiddaySaver,0,0,1,0,0
102466,Apartment,1,Solar,0,0,0,0,0
102467,House,4,EVPlan,0,0,0,0,0
102468,Townhouse,5,Solar,0,5,0,0,0
102469,House,1,MiddaySaver,0,5,0,0,0
102470,House,1,EVPlan,0,0,0,0,0
102471,House,4,A1,3,0,0,0,1
102472,Townhouse,4,Solar,6,0,0,0,1
102473,House,3,Solar,0,0,0,0,0
102474,Townhouse,4,EVPlan,3,0,0,0,1
102475,Townhouse,3,MiddaySaver,0,0,0,1,0
102476,Townhouse,1,Solar,0,0,0,0,0
102477,House,2,EVPlan,0,0,0,0,0
102478,Townhouse,5,MiddaySaver,6,0,0,0,1
102479,Apartment,1,Solar,3,5,0,0,1
102480,Apartment,4,EVPlan,3,0,0,0,1
102481,Apartment,5,MiddaySaver,3,0,0,0,1
102482,Townhouse,2,Solar,0,10,0,0,0
102483,Apartment,2,Solar,10,0,0,1,1
102484,Townhouse,3,MiddaySaver,3,0,0,0,1
102485,Townhouse,5,MiddaySaver,6,0,0,0,1
102486,Townhouse,3,EVPlan,0,0,0,0,0
102487,House,1,Solar,0,0,0,0,0
102488,Apartment,5,Solar,0,0,0,0,0
102489,Townhouse,1,EVPlan,0,5,0,0,0
102490,Apartment,3,Solar,0,0,0,0,0
102491,Apartment,5,Solar,0,0,0,0,0
102492,House,3,Solar,0,0,0,0,0
102493,Apartment,5,A1,0,0,0,0,0
102494,Townhouse,3,MiddaySaver,0,0,0,1,0
102495,Townhouse,2,A1,0,0,0,1,0
102496,Apartment,3,A1,10,0,1,0,1
102497,Apartment,2,MiddaySaver,0,0,0,0,0
102498,House,3,A1,0,0,1,0,0
102499,Townhouse,5,EVPlan,3,0,0,0,1
102500,Apartment,5,A1,0,5,0,0,0
102501,Apartment,5,EVPlan,0,0,0,0,0
102502,Townhouse,4,MiddaySaver,0,0,0,0,0
102503,Apartment,1,Solar,0,0,0,1,0
102504,House,5,MiddaySaver,10,0,0,0,1
102505,Apartment,2,MiddaySaver,0,0,0,0,0
102506,Apartment,5,A1,0,0,0,0,0
102507,House,4,MiddaySaver,0,0,0,1,0
102508,House,2,MiddaySaver,0,0,0,0,0
102509,House,4,EVPlan,3,10,0,1,1
102510,Townhouse,2,Solar,0,0,0,0,0
102511,Apartment,3,A1,0,5,0,0,0
102512,Apartment,1,Solar,0,0,0,1,0
102513,House,1,Solar,0,0,0,0,0
102514,Townhouse,4,Solar,0,0,0,1,0
102515,House,1,A1,3,5,0,0,1
102516,Apartment,4,MiddaySaver,3,5,0,1,1
102517,Townhouse,4,Solar,6,0,0,0,1
102518,Townhouse,4,A1,6,0,0,0,1
102519,Apartment,1,MiddaySaver,3,0,0,0,1
102520,Townhouse,4,Solar,0,0,0,0,0
102521,Townhouse,1,EVPlan,3,0,0,1,1
102522,House,4,A1,3,5,0,0,1
102523,Townhouse,5,Solar,3,0,0,0,1
102524,House,4,A1,0,0,0,0,0
102525,Townhouse,2,EVPlan,0,0,0,0,0
102526,House,4,A1,3,0,0,0,1
102527,House,3,MiddaySaver,3,0,1,0,1
102528,Townhouse,4,Solar,10,0,0,0,1
102529,House,2,A1,0,5,0,1,0
102530,Apartment,2,A1,0,0,0,0,0
102531,Apartment,1,Solar,0,0,0,1,0
102532,Townhouse,5,EVPlan,3,0,0,0,1
102533,Townhouse,4,EVPlan,0,0,0,0,0
102534,Townhouse,1,Solar,0,0,0,0,0
102535,Apartment,5,Solar,10,0,0,0,1
102536,Townhouse,4,MiddaySaver,0,0,0,0,0
102537,Townhouse,3,A1,3,5,0,1,1
102538,House,4,A1,0,0,0,0,0
102539,Townhouse,2,EVPlan,3,0,1,0,1
102540,Apartment,2,MiddaySaver,0,10,0,0,0
102541,Apartment,3,A1,6,0,0,0,1
102542,Townhouse,1,MiddaySaver,6,5,0,0,1
102543,Apartment,5,Solar,0,0,0,1,0
102544,House,4,A1,0,0,0,0,0
102545,House,2,Solar,0,5,0,1,0
102546,Townhouse,1,EVPlan,3,5,0,0,1
102547,Townhouse,3,EVPlan,6,0,0,0,1
102548,House,2,Solar,0,0,0,0,0
102549,House,3,EVPlan,0,0,0,1,0
102550,Townhouse,4,Solar,0,5,0,0,0
102551,Apartment,5,Solar,3,0,0,0,1
102552,Townhouse,2,Solar,10,5,0,1,1
102553,Townhouse,2,EVPlan,0,0,0,0,0
102554,Townhouse,4,EVPlan,0,0,0,1,0
102555,Townhouse,1,EVPlan,0,0,0,1,0
102556,Townhouse,5,Solar,0,0,1,0,0
102557,Townhouse,2,MiddaySaver,0,5,0,1,0
102558,Townhouse,5,EVPlan,0,0,0,0,0
102559,Apartment,2,MiddaySaver,0,10,0,0,0
102560,Townhouse,5,EVPlan,0,0,0,0,0
102561,House,3,A1,0,0,0,0,0
102562,Townhouse,2,A1,0,5,0,0,0
102563,Apartment,5,A1,0,0,1,0,0
102564,House,1,MiddaySaver,3,0,1,0,1
102565,Townhouse,3,EVPlan,3,0,0,0,1
102566,Townhouse,3,Solar,0,5,0,0,0
102567,House,1,MiddaySaver,0,5,0,0,0
102568,Townhouse,5,EVPlan,3,0,0,1,1
102569,Apartment,4,A1,10,5,0,0,1
102570,Townhouse,1,MiddaySaver,0,0,0,0,0
102571,Apartment,5,EVPlan,0,0,0,0,0
102572,Townhouse,1,Solar,0,5,0,0,0
102573,House,1,MiddaySaver,0,0,0,0,0
102574,Apartment,2,Solar,0,5,1,0,0
102575,Townhouse,5,MiddaySaver,0,0,1,0,0
102576,Townhouse,4,A1,3,0,0,0,1
102577,House,2,A1,0,0,0,0,0
102578,House,1,A1,0,0,1,0,0
102579,Apartment,1,Solar,0,0,0,1,0
102580,Apartment,1,A1,0,0,0,0,0
102581,Apartment,5,Solar,0,0,0,0,0
102582,Townhouse,5,Solar,0,0,0,0,0
102583,Townhouse,2,Solar,6,0,0,0,1
102584,Apartment,4,A1,0,0,0,1,0
102585,Townhouse,2,EVPlan,3,0,1,0,1
102586,House,3,Solar,6,0,0,0,1
102587,Townhouse,1,EVPlan,0,5,0,0,0
102588,Apartment,1,Solar,0,0,0,0,0
102589,Townhouse,1,A1,0,5,0,0,0
102590,House,2,A1,6,0,0,1,1
102591,Apartment,2,A1,6,0,0,0,1
102592,Apartment,1,MiddaySaver,3,5,0,0,1
102593,Apartment,2,A1,0,0,0,0,0
102594,Apartment,5,EVPlan,3,0,0,0,1
102595,Townhouse,5,Solar,0,0,0,0,0
102596,House,2,EVPlan,0,0,0,0,0
102597,Townhouse,1,MiddaySaver,0,0,0,0,0
102598,Townhouse,2,EVPlan,0,0,0,0,0
102599,Apartment,2,Solar,3,0,0,0,1
102600,House,2,Solar,0,0,0,0,0
102601,Townhouse,3,A1,0,5,0,0,0
102602,House,5,MiddaySaver,0,0,0,0,0
102603,House,4,MiddaySaver,6,0,0,0,1
102604,House,4,EVPlan,3,5,0,0,1
102605,House,3,A1,0,0,0,1,0
102606,Townhouse,2,A1,0,0,0,1,0
102607,House,3,A1,0,0,0,1,0
102608,Townhouse,3,Solar,6,0,0,1,1
102609,House,1,MiddaySaver,0,0,0,0,0
102610,House,5,EVPlan,0,0,0,1,0
102611,Townhouse,4,EVPlan,0,5,0,1,0
102612,Apartment,2,EVPlan,0,5,0,0,0
102613,Townhouse,4,A1,3,5,1,0,1
102614,House,4,MiddaySaver,0,0,0,0,0
102615,Townhouse,5,MiddaySaver,0,0,0,1,0
102616,House,4,Solar,0,0,0,0,0
102617,Townhouse,4,Solar,0,0,1,1,0
102618,Townhouse,3,Solar,6,0,0,0,1
102619,Townhouse,5,EVPlan,0,0,0,0,0
102620,Apartment,1,EVPlan,6,5,0,0,1
102621,Townhouse,2,MiddaySaver,3,0,0,1,1
102622,Townhouse,4,Solar,0,0,0,0,0
102623,Apartment,2,EVPlan,0,10,0,1,0
102624,Apartment,1,Solar,0,0,0,0,0
102625,House,2,Solar,3,0,0,0,1
102626,House,1,MiddaySaver,0,0,0,0,0
102627,Townhouse,3,MiddaySaver,0,0,0,0,0
102628,House,4,EVPlan,0,5,0,0,0
102629,Townhouse,1,MiddaySaver,3,0,1,0,1
102630,Apartment,2,Solar,0,0,0,0,0
102631,Apartment,4,MiddaySaver,0,0,0,0,0
102632,Townhouse,3,Solar,0,0,0,1,0
102633,House,4,Solar,0,0,1,0,0
102634,House,1,EVPlan,3,0,0,0,1
102635,House,3,EVPlan,0,0,0,0,0
102636,Townhouse,2,EVPlan,3,0,0,1,1
102637,House,3,Solar,3,0,0,1,1
102638,Apartment,3,MiddaySaver,0,0,0,0,0
102639,Apartment,5,EVPlan,3,0,0,1,1
102640,Apartment,3,EVPlan,0,5,0,1,0
102641,Apartment,3,MiddaySaver,0,5,0,0,0
102642,Apartment,4,MiddaySaver,3,0,0,0,1
102643,Apartment,2,EVPlan,0,5,0,0,0
102644,Apartment,4,Solar,0,0,0,0,0
102645,Apartment,4,Solar,0,0,0,0,0
102646,Apartment,1,EVPlan,6,0,0,0,1
102647,Townhouse,4,MiddaySaver,0,0,0,0,0
102648,Townhouse,5,Solar,0,0,0,1,0
102649,Apartment,5,MiddaySaver,0,0,0,0,0
102650,Apartment,1,A1,3,10,0,1,1
102651,Apartment,2,MiddaySaver,3,5,0,0,1
102652,House,2,MiddaySaver,0,0,0,0,0
102653,Townhouse,4,A1,6,0,0,0,1
102654,Apartment,4,Solar,0,0,0,0,0
102655,Townhouse,4,Solar,0,0,1,1,0
102656,Apartment,2,Solar,6,0,1,1,1
102657,House,3,EVPlan,6,0,0,0,1
102658,Apartment,5,A1,3,0,0,1,1
102659,Townhouse,3,MiddaySaver,6,5,0,0,1
102660,Townhouse,3,A1,0,0,0,0,0
102661,Townhouse,2,A1,6,0,0,0,1
102662,Townhouse,3,A1,0,0,0,0,0
102663,Apartment,1,A1,0,0,1,0,0
102664,House,4,A1,0,5,0,0,0
102665,House,1,A1,0,0,0,0,0
102666,Apartment,5,EVPlan,0,10,0,0,0
102667,Apartment,4,A1,0,10,0,0,0
102668,Townhouse,3,A1,0,0,0,1,0
102669,Apartment,5,Solar,0,0,0,0,0
102670,House,4,A1,0,5,0,0,0
102671,Apartment,3,A1,0,10,0,0,0
102672,Apartment,1,Solar,0,0,0,0,0
102673,House,4,Solar,3,0,0,0,1
102674,House,3,Solar,6,0,0,0,1
102675,Apartment,1,MiddaySaver,3,0,0,1,1
102676,Townhouse,5,A1,0,0,0,1,0
102677,Townhouse,5,A1,3,5,1,0,1
102678,Townhouse,5,A1,0,0,0,0,0
102679,House,5,Solar,0,0,0,0,0
102680,House,2,EVPlan,0,0,0,0,0
102681,Townhouse,4,A1,3,0,0,0,1
102682,Apartment,4,Solar,0,0,1,0,0
102683,Apartment,2,Solar,0,5,0,0,0
102684,Apartment,3,Solar,0,0,0,0,0
102685,House,3,MiddaySaver,6,0,0,1,1
102686,House,5,Solar,0,0,0,0,0
102687,Townhouse,1,EVPlan,0,0,0,0,0
102688,Apartment,3,MiddaySaver,0,0,0,0,0
102689,House,1,Solar,0,0,0,0,0
102690,House,4,EVPlan,3,0,1,0,1
102691,Townhouse,1,EVPlan,0,0,0,1,0
102692,Apartment,4,A1,6,0,0,0,1
102693,House,2,Solar,0,0,0,0,0
102694,House,2,Solar,3,5,0,0,1
102695,House,5,A1,0,0,0,0,0
102696,House,3,EVPlan,0,0,0,0,0
102697,Apartment,5,Solar,0,0,0,1,0
102698,Townhouse,4,A1,0,0,0,0,0
102699,Apartment,5,A1,0,0,0,0,0
102700,Townhouse,1,EVPlan,3,0,0,1,1
102701,House,4,EVPlan,0,0,0,0,0
102702,Apartment,2,Solar,3,0,0,0,1
102703,Townhouse,3,Solar,3,5,0,0,1
102704,Townhouse,4,MiddaySaver,0,0,0,0,0
102705,House,4,EVPlan,3,0,0,1,1
102706,Townhouse,1,MiddaySaver,3,0,0,0,1
102707,Townhouse,3,MiddaySaver,0,5,0,1,0
102708,Townhouse,2,A1,3,5,0,0,1
102709,House,4,A1,0,0,0,1,0
102710,Apartment,4,Solar,0,0,0,0,0
102711,House,1,EVPlan,3,0,0,1,1
102712,Townhouse,5,EVPlan,0,0,0,1,0
102713,Townhouse,2,MiddaySaver,0,0,0,0,0
102714,Apartment,3,MiddaySaver,0,0,0,0,0
102715,Townhouse,4,Solar,3,0,0,0,1
102716,Apartment,4,A1,6,5,1,1,1
102717,Townhouse,2,EVPlan,0,10,1,0,0
102718,Townhouse,5,EVPlan,3,0,0,0,1
102719,House,4,EVPlan,6,0,0,1,1
102720,House,2,EVPlan,0,5,0,0,0
102721,Apartment,1,A1,0,0,0,0,0
102722,House,5,Solar,3,0,0,1,1
102723,Apartment,3,Solar,3,0,1,0,1
102724,House,4,A1,6,0,1,0,1
102725,Apartment,2,Solar,0,0,1,0,0
102726,Townhouse,1,Solar,0,0,0,0,0
102727,Apartment,3,MiddaySaver,0,0,0,0,0
102728,House,2,A1,0,0,0,0,0
102729,Apartment,2,Solar,0,0,0,0,0
102730,House,3,MiddaySaver,3,0,0,0,1
102731,Townhouse,1,A1,0,5,0,0,0
102732,House,1,A1,3,0,0,0,1
102733,Townhouse,5,EVPlan,0,0,0,0,0
102734,Townhouse,4,MiddaySaver,0,0,0,0,0
102735,House,3,MiddaySaver,0,0,0,0,0
102736,Townhouse,3,MiddaySaver,0,0,0,0,0
102737,House,3,A1,0,0,0,1,0
102738,Apartment,1,EVPlan,10,0,0,0,1
102739,Townhouse,4,A1,3,0,0,0,1
102740,Apartment,5,Solar,0,0,0,1,0
102741,Apartment,2,Solar,0,0,0,1,0
102742,House,2,Solar,6,0,0,0,1
102743,House,3,EVPlan,0,0,0,1,0
102744,Townhouse,4,A1,0,0,0,0,0
102745,House,1,MiddaySaver,0,0,1,0,0
102746,Apartment,4,Solar,6,0,0,0,1
102747,Apartment,4,Solar,0,0,0,0,0
102748,Apartment,1,A1,0,0,0,0,0
102749,Townhouse,3,MiddaySaver,6,0,0,0,1
102750,House,4,EVPlan,0,0,0,0,0
102751,Apartment,2,Solar,0,0,1,0,0
102752,Townhouse,1,Solar,0,0,0,0,0
102753,House,5,Solar,6,10,1,0,1
102754,House,3,MiddaySaver,0,5,0,0,0
102755,Apartment,1,Solar,10,0,0,1,1
102756,Townhouse,5,MiddaySaver,3,0,0,0,1
102757,Apartment,5,Solar,0,0,0,0,0
102758,Apartment,4,Solar,10,0,0,0,1
102759,Townhouse,4,MiddaySaver,0,0,0,0,0
102760,Apartment,4,MiddaySaver,0,0,0,0,0
102761,Townhouse,1,EVPlan,0,5,0,0,0
102762,Townhouse,1,A1,0,0,0,0,0
102763,Apartment,3,Solar,0,0,0,0,0
102764,Apartment,4,Solar,0,0,0,0,0
102765,House,5,A1,0,0,0,0,0
102766,House,2,A1,3,5,0,1,1
102767,Townhouse,3,A1,0,5,0,0,0
102768,Townhouse,1,Solar,10,5,0,0,1
102769,Townhouse,3,Solar,0,0,0,0,0
102770,House,3,Solar,0,0,0,1,0
102771,Apartment,3,MiddaySaver,0,0,1,0,0
102772,Apartment,3,EVPlan,0,0,0,0,0
102773,House,2,EVPlan,0,0,0,0,0
102774,Apartment,4,A1,3,0,0,0,1
102775,Apartment,5,A1,6,0,0,1,1
102776,Apartment,3,Solar,10,0,0,1,1
102777,House,3,EVPlan,0,0,0,0,0
102778,Townhouse,3,EVPlan,6,0,0,0,1
102779,Apartment,4,MiddaySaver,0,0,0,0,0
102780,Apartment,1,Solar,0,0,0,0,0
102781,Townhouse,1,Solar,6,0,0,1,1
102782,Apartment,2,EVPlan,0,0,0,0,0
102783,Apartment,1,EVPlan,0,0,0,0,0
102784,Townhouse,3,MiddaySaver,0,10,0,0,0
102785,House,3,MiddaySaver,0,0,0,0,0
102786,House,3,Solar,3,0,0,1,1
102787,Apartment,2,MiddaySaver,0,0,1,0,0
102788,Apartment,3,EVPlan,10,5,0,0,1
102789,Townhouse,1,Solar,0,0,0,0,0
102790,Townhouse,4,EVPlan,0,0,0,0,0
102791,Apartment,4,Solar,0,0,0,1,0
102792,Apartment,5,Solar,0,0,0,1,0
102793,House,1,EVPlan,0,0,0,1,0
102794,House,3,Solar,3,0,0,0,1
102795,House,4,Solar,6,5,0,0,1
102796,House,1,MiddaySaver,6,5,0,0,1
102797,Townhouse,4,EVPlan,3,0,0,0,1
102798,House,3,EVPlan,6,0,0,0,1
102799,House,4,MiddaySaver,0,0,1,0,0
102800,Apartment,5,Solar,3,5,0,0,1
102801,House,5,A1,0,0,0,0,0
102802,Apartment,4,A1,0,10,1,0,0
102803,Apartment,1,EVPlan,0,0,0,1,0
102804,House,1,MiddaySaver,0,0,0,1,0
102805,House,1,Solar,0,5,0,0,0
102806,Apartment,4,MiddaySaver,10,0,0,0,1
102807,Townhouse,1,Solar,0,0,0,1,0
102808,Apartment,3,EVPlan,0,0,0,0,0
102809,Townhouse,5,EVPlan,0,0,1,0,0
102810,Townhouse,3,A1,0,0,0,0,0
102811,House,1,MiddaySaver,0,0,0,0,0
102812,House,3,EVPlan,0,0,0,0,0
102813,House,1,MiddaySaver,0,10,0,1,0
102814,House,4,EVPlan,0,10,0,0,0
102815,Apartment,3,Solar,3,0,1,0,1
102816,Townhouse,4,Solar,3,0,0,0,1
102817,Apartment,4,A1,0,0,1,0,0
102818,Townhouse,2,EVPlan,0,0,0,0,0
102819,Apartment,1,A1,0,0,0,0,0
102820,Townhouse,5,A1,3,10,0,0,1
102821,House,1,EVPlan,0,5,0,0,0
102822,Townhouse,5,EVPlan,0,0,1,0,0
102823,House,1,Solar,3,0,0,0,1
102824,Townhouse,4,A1,0,0,0,0,0
102825,Apartment,3,Solar,0,0,0,0,0
