customer_id,tariff_plan,days,total_kwh,total_bill
100595,EVPlan,366,13356.042,2798.2755615234373
100596,Solar,366,28848.297,2458.5808593750003
100597,MiddaySaver,366,19140.047,4383.7298583984375
100598,Solar,366,19302.484,1790.37392578125
100599,EVPlan,366,12268.0625,2604.6152050781247
100600,EVPlan,366,14430.006,2989.441123046875
100601,EVPlan,366,25823.883,5017.5513281250005
100602,A1,366,16555.822,4202.192976562501
100603,MiddaySaver,366,14787.591,3478.418999023437
100604,MiddaySaver,366,14435.432,3405.169970703125
100605,EVPlan,366,11815.41,2524.0430810546873
100606,MiddaySaver,366,20796.777,4728.329863281249
100607,EVPlan,366,18849.95,3776.1910546874997
100608,MiddaySaver,366,10913.266,2672.5592431640625
100609,Solar,366,18942.047,1765.143310546875
100610,MiddaySaver,366,12131.427,2925.9368603515622
100611,EVPlan,366,9157.4795,2050.931396484375
100612,MiddaySaver,366,12040.166,2906.954619140625
100613,Solar,366,11867.363,1269.9154541015625
100614,Solar,366,6997.3833,929.016845703125
100615,Solar,366,13237.843,1365.8490234375001
100616,EVPlan,366,12230.308,2597.894829101562
100617,A1,366,15951.719,4062.0407500000006
100618,EVPlan,366,13224.637,2774.8854296874997
100619,Solar,366,18564.627,1738.7239257812498
100620,MiddaySaver,366,21783.934,4933.658173828125
100621,Solar,366,13023.063,1350.8144775390624
100622,A1,366,14208.395,3657.58963671875
100623,A1,366,14926.861,3824.2739335937504
100624,Solar,366,13799.075,1405.135302734375
100625,EVPlan,366,10541.438,2297.276142578125
100626,A1,366,12847.864,3341.94662890625
100627,Solar,366,10571.107,1179.1775146484376
100628,EVPlan,366,23468.197,4598.239287109374
100629,MiddaySaver,366,17137.398,3967.178969726562
100630,EVPlan,366,12280.247,2606.7840722656247
100631,A1,366,9729.571,2618.50264453125
100632,EVPlan,366,20098.453,3998.424736328125
100633,EVPlan,366,11598.994,2485.5210302734376
100634,MiddaySaver,366,7435.344,1949.1516015624998
100635,Solar,366,8944.305,1065.3013427734375
100636,EVPlan,366,12173.471,2587.777778320313
100637,MiddaySaver,366,16744.125,3885.3780810546873
100638,A1,366,14243.0625,3665.63260546875
100639,Solar,366,14678.498,1466.694921875
100640,A1,366,18392.21,4628.2350273437505
100641,Solar,366,26966.98,2326.888623046875
100642,EVPlan,366,11530.402,2473.3117041015626
100643,EVPlan,366,9654.771,2139.449404296875
100644,Solar,366,13341.58,1373.11064453125
100645,A1,366,9331.869,2526.235701171875
100646,A1,366,19147.47,4803.4552031250005
100647,A1,366,19153.914,4804.95018359375
100648,EVPlan,366,9097.232,2040.207451171875
100649,Solar,366,9046.304,1072.441259765625
100650,Solar,366,8014.3447,1000.204150390625
100651,A1,366,12789.753,3328.4647929687503
100652,EVPlan,366,13900.393,2895.1700390625
100653,Solar,366,24395.361,2146.875341796875
100654,Solar,366,14007.192,1419.7034667968749
100655,A1,366,8640.161,2365.7593828125
100656,A1,366,7896.626,2193.2592265625003
100657,Solar,366,14342.518,1443.17626953125
100658,EVPlan,366,8123.6284,1866.9058984375001
100659,MiddaySaver,366,12063.782,2911.8668115234373
100660,Solar,366,24755.977,2172.118408203125
100661,Solar,366,10367.931,1164.95517578125
100662,EVPlan,366,11730.661,2508.9577685546874
100663,Solar,366,9462.916,1101.6041503906251
100664,MiddaySaver,366,13489.563,3208.4293115234373
100665,EVPlan,366,11813.095,2523.6308544921876
100666,MiddaySaver,366,14237.092,3363.915283203125
100667,MiddaySaver,366,9331.118,2343.472578125
100668,Solar,366,13897.464,1412.022509765625
100669,MiddaySaver,366,18813.473,4315.8024072265625
100670,Solar,366,12373.885,1305.37197265625
100671,Solar,366,12222.346,1294.7642333984377
100672,EVPlan,366,24203.957,4729.20451171875
100673,EVPlan,366,13396.424,2805.46353515625
100674,EVPlan,366,7779.9185,1805.7255322265623
100675,Solar,366,14244.252,1436.29765625
100676,MiddaySaver,366,26527.434,5920.306376953125
100677,MiddaySaver,366,10956.68,2681.589462890625
100678,EVPlan,366,22399.688,4408.044521484375
100679,EVPlan,366,18997.838,3802.515224609375
100680,Solar,366,16894.15,1621.79052734375
100681,A1,366,20636.273,5148.857664062501
100682,A1,366,9934.151,2665.9652226562503
100683,Solar,366,12971.059,1347.1740966796876
100684,A1,366,12830.381,3337.89045703125
100685,A1,366,7703.363,2148.4222734375
100686,A1,366,26861.137,6593.0259453125
100687,EVPlan,366,6183.6826,1521.5955493164063
100688,MiddaySaver,366,9437.256,2365.54921875
100689,MiddaySaver,366,12016.527,2902.0376806640625
100690,EVPlan,366,13587.435,2839.463447265625
100691,EVPlan,366,21873.586,4314.39845703125
100692,EVPlan,366,17353.613,3509.8431640625
100693,A1,366,8699.984,2379.6384355468754
100694,Solar,366,8441.359,1030.095166015625
100695,Solar,366,15066.568,1493.859814453125
100696,A1,366,13818.847,3567.21451953125
100697,A1,366,11468.172,3021.85799609375
100698,EVPlan,366,14739.432,3044.51892578125
100699,EVPlan,366,9335.746,2082.6628515625
100700,MiddaySaver,366,18794.268,4311.80765625
100701,EVPlan,366,15054.6,3100.61873046875
100702,A1,366,13721.063,3544.5288164062504
100703,MiddaySaver,366,13472.969,3204.977587890625
100704,EVPlan,366,10433.178,2278.005629882812
100705,MiddaySaver,366,8840.551,2241.4346166992186
100706,MiddaySaver,366,25906.67,5791.18751953125
100707,EVPlan,366,15528.57,3184.985595703125
100708,Solar,366,11551.592,1247.8114501953125
100709,A1,366,7667.677,2140.14311328125
100710,A1,366,29557.879,7218.670085937501
100711,MiddaySaver,366,23713.535,5335.015488281249
100712,Solar,366,8985.533,1068.187353515625
100713,Solar,366,12933.943,1344.57607421875
100714,EVPlan,366,20651.633,4096.89080078125
100715,EVPlan,366,21112.639,4178.94984375
100716,A1,366,9134.272,2480.3932109375
100717,EVPlan,366,13270.271,2783.00841796875
100718,EVPlan,366,9223.389,2062.66318359375
100719,MiddaySaver,366,15588.34,3644.9746875
100720,Solar,366,11892.775,1271.6943115234376
100721,Solar,366,15005.653,1489.595751953125
100722,EVPlan,366,12649.821,2672.5682763671875
100723,EVPlan,366,17154.893,3474.4708789062497
100724,EVPlan,366,9988.143,2198.7894189453127
100725,A1,366,10478.564,2792.2690507812504
100726,A1,366,22378.223,5552.989851562501
100727,MiddaySaver,366,7039.3584,1866.7865942382812
100728,A1,366,13841.493,3572.46850390625
100729,Solar,366,7795.0254,984.851806640625
100730,A1,366,25940.777,6379.502585937501
100731,Solar,366,15392.967,1516.70771484375
100732,A1,366,22536.64,5589.7428203125
100733,A1,366,14818.377,3799.10557421875
100734,MiddaySaver,366,16599.902,3855.3796875
100735,EVPlan,366,12090.256,2572.965629882812
100736,EVPlan,366,7586.3047,1771.2623144531249
100737,EVPlan,366,14136.721,2937.2364453125
100738,MiddaySaver,366,20808.953,4730.862236328125
100739,Solar,366,23265.953,2067.8167968750004
100740,A1,366,19017.568,4773.317859375001
100741,MiddaySaver,366,27123.629,6044.315029296875
100742,Solar,366,12489.838,1313.4886474609375
100743,MiddaySaver,366,11824.857,2862.1703369140623
100744,MiddaySaver,366,18231.863,4194.827670898438
100745,Solar,366,12648.029,1324.5620849609377
100746,EVPlan,366,19505.113,3892.8102441406254
100747,A1,366,13418.658,3474.37080859375
100748,EVPlan,366,9789.117,2163.362939453125
100749,MiddaySaver,366,12067.322,2912.6031396484373
100750,Solar,366,15875.532,1550.4872558593752
100751,MiddaySaver,366,14912.807,3504.4638623046876
100752,EVPlan,366,11860.805,2532.1232275390626
100753,EVPlan,366,10818.029,2346.5093017578124
100754,EVPlan,366,10929.855,2366.414360351562
100755,A1,366,19436.035,4870.40215625
100756,EVPlan,366,21472.084,4242.931123046875
100757,A1,366,13192.424,3421.8844414062505
100758,A1,366,21958.926,5455.7129765625
100759,EVPlan,366,19248.922,3847.208173828125
100760,Solar,366,11021.928,1210.7349365234375
100761,MiddaySaver,366,13191.227,3146.375219726562
100762,MiddaySaver,366,18546.344,4260.239594726562
100763,A1,366,23163.145,5735.091726562501
100764,A1,366,9325.12,2524.669919921875
100765,A1,366,12176.455,3186.17967578125
100766,MiddaySaver,366,10700.59,2628.3226806640623
100767,A1,366,21720.523,5400.403679687501
100768,Solar,366,26713.111,2309.11787109375
100769,Solar,366,7446.1846,960.4329345703126
100770,A1,366,23109.771,5722.709226562501
100771,MiddaySaver,366,5529.9697,1552.8337573242188
100772,EVPlan,366,13268.197,2782.639106445313
100773,MiddaySaver,366,11761.306,2848.9516796874996
100774,EVPlan,366,17062.121,3457.95771484375
100775,EVPlan,366,5920.3223,1474.7173999023437
100776,A1,366,10938.232,2898.9120195312503
100777,Solar,366,25517.559,2225.429150390625
100778,A1,366,10896.611,2889.25592578125
100779,EVPlan,366,11085.768,2394.166708984375
100780,A1,366,11490.051,3026.93389453125
100781,EVPlan,366,10028.89,2206.0423974609375
100782,A1,366,10008.738,2683.2693339843754
100783,Solar,366,11117.219,1217.4053466796877
100784,Solar,366,15548.92,1527.6244140625001
100785,MiddaySaver,366,9971.088,2476.5863354492185
100786,EVPlan,366,14706.74,3038.6999218749997
100787,EVPlan,366,14431.152,2989.6451171875
100788,A1,366,10457.522,2787.3873320312505
100789,MiddaySaver,366,10938.919,2677.8952490234374
100790,Solar,366,12314.977,1301.248388671875
100791,A1,366,21870.33,5435.158562500001
100792,MiddaySaver,366,20416.02,4649.132143554687
100793,Solar,366,13712.734,1399.0914062499999
100794,A1,366,15526.241,3963.3300664062504
100795,Solar,366,13726.374,1400.046240234375
100796,EVPlan,366,12403.8545,2628.786186523437
100797,MiddaySaver,366,11346.596,2762.6918994140624
100798,Solar,366,17085.465,1635.182568359375
100799,MiddaySaver,366,20389.008,4643.513706054688
100800,A1,366,18634.559,4684.459714843751
100801,MiddaySaver,366,6999.1045,1858.4137817382812
100802,A1,366,15755.494,4016.5167460937505
100803,MiddaySaver,366,13878.284,3289.283217773437
100804,A1,366,10955.4375,2902.90362109375
100805,A1,366,9543.35,2575.299109375
100806,A1,366,12433.705,3245.8615703125006
100807,Solar,366,15594.208,1530.7945800781251
100808,EVPlan,366,11122.875,2400.771743164062
100809,MiddaySaver,366,14603.758,3440.1817333984372
100810,EVPlan,366,21604.393,4266.481865234375
100811,EVPlan,366,10833.256,2349.219536132812
100812,EVPlan,366,14551.843,3011.128173828125
100813,EVPlan,366,11265.0625,2426.0811181640624
100814,MiddaySaver,366,10034.074,2489.687478027344
100815,MiddaySaver,366,21716.41,4919.613515625
100816,EVPlan,366,10117.024,2221.7303857421875
100817,MiddaySaver,366,5864.8755,1622.4941455078124
100818,MiddaySaver,366,14529.912,3424.82171875
100819,A1,366,23065.1,5712.345320312501
100820,MiddaySaver,366,10700.665,2628.3384228515624
100821,Solar,366,15549.045,1527.633203125
100822,EVPlan,366,11107.184,2397.978759765625
100823,MiddaySaver,366,14650.018,3449.803764648437
100824,EVPlan,366,8689.879,1967.698525390625
100825,MiddaySaver,366,12681.93,3040.4414697265624
100826,EVPlan,366,9302.428,2076.732216796875
100827,Solar,366,15703.242,1538.4269531250002
100828,MiddaySaver,366,7655.238,1994.8895556640623
100829,MiddaySaver,366,9975.63,2477.531015625
100830,Solar,366,22976.172,2047.532080078125
100831,MiddaySaver,366,16306.303,3794.311049804687
100832,EVPlan,366,11838.842,2528.2138330078124
100833,Solar,366,11286.842,1229.2789550781251
100834,A1,366,17686.68,4464.5516875
100835,EVPlan,366,17270.041,3494.9674609374997
100836,MiddaySaver,366,9790.533,2439.0310009765626
100837,EVPlan,366,10949.524,2369.915439453125
100838,Solar,366,16011.75,1560.02255859375
100839,MiddaySaver,366,14090.847,3333.496298828125
100840,MiddaySaver,366,11009.131,2692.499306640625
100841,Solar,366,11830.672,1267.3470703125
100842,A1,366,9974.978,2675.436833984375
100843,MiddaySaver,366,10222.221,2528.8219604492188
100844,MiddaySaver,366,15604.937,3648.426796875
100845,MiddaySaver,366,24225.559,5441.516376953125
100846,A1,366,21332.062,5310.280710937501
100847,EVPlan,366,18570.445,3726.4393457031247
100848,A1,366,9806.365,2636.318787109375
100849,EVPlan,366,16327.824,3327.25287109375
100850,MiddaySaver,366,10945.943,2679.3563134765623
100851,EVPlan,366,14070.983,2925.535205078125
100852,EVPlan,366,18498.43,3713.62064453125
100853,EVPlan,366,12674.903,2677.0328710937497
100854,EVPlan,366,12838.231,2706.1051904296874
100855,MiddaySaver,366,21483.926,4871.25673828125
100856,Solar,366,9343.9,1093.273046875
100857,A1,366,27271.803,6688.300476562501
100858,EVPlan,366,8441.295,1923.4505761718747
100859,MiddaySaver,366,12069.936,2913.146586914062
100860,MiddaySaver,366,5900.944,1629.9963745117188
100861,MiddaySaver,366,11813.683,2859.8460791015623
100862,MiddaySaver,366,11273.088,2747.4023828125
100863,EVPlan,366,13788.205,2875.2006640624995
100864,A1,366,19097.27,4791.808621093751
100865,MiddaySaver,366,18008.223,4148.3103125
100866,A1,366,19025.229,4775.09510546875
100867,A1,366,12703.15,3308.3729960937503
100868,A1,366,6848.182,1950.0203593750002
100869,Solar,366,16711.64,1609.0148437500002
100870,MiddaySaver,366,13021.296,3111.0296484375
100871,MiddaySaver,366,9300.943,2337.1963134765624
100872,MiddaySaver,366,11282.939,2749.451494140625
100873,A1,366,15126.127,3870.5035429687505
100874,MiddaySaver,366,10420.674,2570.100244140625
100875,MiddaySaver,366,17652.285,4074.2753125
100876,A1,366,10540.932,2806.7381328125
100877,MiddaySaver,366,11322.658,2757.7130078125
100878,EVPlan,366,17527.186,3540.7391210937503
100879,Solar,366,11809.125,1265.8387451171875
100880,EVPlan,366,16514.64,3360.50619140625
100881,EVPlan,366,26987.713,5224.712880859375
100882,EVPlan,366,11875.039,2534.6570263671874
100883,A1,366,16252.211,4131.75502734375
100884,MiddaySaver,366,9799.861,2440.9712036132814
100885,EVPlan,366,12340.69,2617.542983398437
100886,EVPlan,366,13955.642,2905.0043652343747
100887,MiddaySaver,366,23295.285,5248.019501953125
100888,A1,366,11812.304,3101.6964531250005
100889,EVPlan,366,13736.11,2865.9278027343753
100890,MiddaySaver,366,11557.803,2806.623056640625
100891,MiddaySaver,366,23936.145,5381.318251953125
100892,Solar,366,10648.111,1184.567822265625
100893,EVPlan,366,20620.312,4091.315771484375
100894,EVPlan,366,10947.56,2369.56568359375
100895,Solar,366,19604.707,1811.5294921875002
100896,MiddaySaver,366,10262.594,2537.2195947265623
100897,MiddaySaver,366,8592.9375,2189.9310473632813
100898,EVPlan,366,18333.28,3684.2238085937497
100899,EVPlan,366,20380.646,4048.655234375
100900,Solar,366,16412.734,1588.09140625
100901,EVPlan,366,11737.703,2510.21125
100902,EVPlan,366,20289.53,4032.4363085937503
100903,A1,366,15322.855,3916.1445585937504
100904,Solar,366,22630.004,2023.300341796875
100905,MiddaySaver,366,15762.998,3681.30359375
100906,EVPlan,366,17706.309,3572.6229296875
100907,MiddaySaver,366,18137.363,4175.1715625
100908,EVPlan,366,9664.267,2141.1395019531246
100909,A1,366,7744.0244,2157.85576953125
100910,Solar,366,13828.031,1407.16220703125
100911,Solar,366,18706.76,1748.6732421875
100912,MiddaySaver,366,18109.031,4169.278608398437
100913,A1,366,11289.691,2980.4503984375
100914,MiddaySaver,366,11957.426,2889.7445556640623
100915,A1,366,22252.414,5523.802273437501
100916,EVPlan,366,7571.9824,1768.71287109375
100917,EVPlan,366,10497.811,2289.51037109375
100918,A1,366,12793.506,3329.3354570312504
100919,EVPlan,366,21803.531,4301.92875
100920,Solar,366,11441.359,1240.0951904296876
100921,A1,366,17383.434,4394.19869921875
100922,A1,366,23447.344,5801.025945312501
100923,MiddaySaver,366,26251.102,5862.829111328125
100924,A1,366,16224.391,4125.300730468751
100925,MiddaySaver,366,13439.148,3197.9429833984373
100926,A1,366,13772.828,3556.53823046875
100927,Solar,366,18680.367,1746.8257324218753
100928,Solar,366,7364.4453,954.711181640625
100929,Solar,366,25529.379,2226.256591796875
100930,MiddaySaver,366,6892.6133,1836.2636572265624
100931,MiddaySaver,366,17478.793,4038.189018554687
100932,EVPlan,366,21388.613,4228.073310546875
100933,MiddaySaver,366,13281.157,3165.0807910156245
100934,MiddaySaver,366,24608.605,5521.1901269531245
100935,Solar,366,10948.773,1205.6141357421875
100936,A1,366,18919.938,4750.6676054687505
100937,MiddaySaver,366,11064.99,2704.1180566406247
100938,EVPlan,366,8401.784,1916.4176171875001
100939,A1,366,6766.5986,1931.09287890625
100940,MiddaySaver,366,11830.1,2863.2608203125
100941,A1,366,22147.312,5499.418484375001
100942,A1,366,12979.033,3372.3778007812502
100943,A1,366,18355.26,4619.66237109375
100944,A1,366,19463.893,4876.865183593751
100945,A1,366,25155.832,6197.3952421875
100946,MiddaySaver,366,9054.7705,2285.992265625
100947,A1,366,17406.045,4399.444421875
100948,A1,366,17858.615,4504.440945312501
100949,EVPlan,366,7787.8696,1807.1408740234374
100950,EVPlan,366,14453.84,2993.68365234375
100951,A1,366,19256.953,4828.855125
100952,MiddaySaver,366,13593.828,3230.116337890625
100953,EVPlan,366,19980.168,3977.37005859375
100954,EVPlan,366,8434.285,1922.2027978515625
100955,A1,366,14085.534,3629.086140625
100956,MiddaySaver,366,15823.738,3693.9376708984373
100957,Solar,366,12384.711,1306.1297607421875
100958,MiddaySaver,366,9920.479,2466.05953125
100959,EVPlan,366,8312.088,1900.4516845703124
100960,EVPlan,366,12941.273,2724.4466650390623
100961,EVPlan,366,12592.324,2662.3337841796874
100962,EVPlan,366,14607.057,3020.956162109375
100963,EVPlan,366,19057.96,3813.21720703125
100964,A1,366,16173.875,4113.58112109375
100965,A1,366,11223.178,2965.0192265625
100966,A1,366,11597.76,3051.9223710937504
100967,EVPlan,366,23480.418,4600.414384765625
100968,A1,366,12721.757,3312.689578125
100969,EVPlan,366,20717.598,4108.632529296875
100970,MiddaySaver,366,22186.062,5017.300986328125
100971,Solar,366,15565.143,1528.760009765625
100972,MiddaySaver,366,15721.15,3672.5993896484374
100973,Solar,366,17455.656,1661.09599609375
100974,A1,366,12632.949,3292.0863164062503
100975,Solar,366,13651.848,1394.8293701171874
100976,MiddaySaver,366,8434.796,2157.0376416015624
100977,MiddaySaver,366,10066.0625,2496.341047363281
100978,Solar,366,9564.408,1108.70859375
100979,MiddaySaver,366,18870.432,4327.649970703125
100980,A1,366,20597.36,5139.829617187501
100981,MiddaySaver,366,14161.542,3348.2008154296873
100982,Solar,366,21458.773,1941.314208984375
100983,A1,366,9421.231,2546.96780078125
100984,Solar,366,15545.843,1527.409033203125
100985,EVPlan,366,16278.348,3318.4459765624997
100986,EVPlan,366,13389.8125,2804.28671875
100987,A1,366,22515.117,5584.749382812501
100988,A1,366,18306.549,4608.361433593751
100989,MiddaySaver,366,13247.471,3158.0739941406246
