customer_id,solar_capacity_kw,battery_capacity_kwh,ev_plan_enrolled,midday_saver_enrolled,smart_meter_status
1120,0,5,0,0,no
1121,0,0,0,0,no
1122,0,0,0,0,yes
1123,0,0,0,1,yes
1124,3,0,1,0,no
1125,0,5,1,1,no
1126,0,0,0,0,no
1127,6,0,0,1,no
1128,6,0,0,1,no
1129,0,0,0,0,no
1130,0,0,0,1,no
1131,6,0,0,0,yes
1132,0,0,0,0,no
1133,3,0,0,0,yes
1134,0,0,0,1,no
1135,3,0,0,1,no
1136,6,0,0,1,yes
1137,0,0,0,0,yes
1138,0,5,0,0,yes
1139,6,0,0,0,yes
1140,0,13,0,0,yes
1141,6,0,0,0,yes
1142,3,0,0,1,no
1143,10,5,0,1,no
1144,0,0,0,1,yes
1145,0,0,0,0,no
1146,3,0,1,1,no
1147,0,0,0,0,no
1148,6,0,0,0,no
1149,0,0,0,0,no
1150,0,0,0,1,no
1151,0,0,0,1,no
1152,0,0,0,0,yes
1153,0,0,0,0,yes
1154,0,13,0,1,yes
1155,3,0,0,0,yes
1156,0,0,0,0,no
1157,6,0,0,0,yes
1158,0,5,0,0,no
1159,0,0,0,0,yes
1160,0,13,0,1,no
1161,3,0,0,0,no
1162,3,5,0,1,no
1163,0,0,0,1,no
1164,0,0,0,0,no
1165,3,0,0,1,yes
1166,10,0,1,0,no
1167,3,0,0,0,yes
1168,0,0,0,1,yes
1169,0,0,0,0,yes
1170,0,0,0,0,no
1171,0,0,0,1,no
1172,0,0,0,1,no
1173,0,0,0,1,no
1174,6,0,0,0,yes
1175,0,0,0,0,no
1176,0,0,0,0,no
1177,0,0,0,1,yes
1178,3,0,0,1,no
1179,0,0,0,0,yes
1180,6,0,0,0,no
1181,0,0,0,0,no
1182,6,0,0,0,no
1183,0,0,0,0,no
1184,0,0,0,0,yes
1185,0,0,0,0,no
1186,3,10,0,0,no
1187,3,5,0,1,yes
1188,3,0,0,1,yes
1189,10,0,0,0,no
1190,0,0,0,0,no
1191,0,0,0,0,no
1192,0,0,0,1,no
1193,3,0,0,0,no
1194,0,0,0,0,no
1195,3,0,0,0,no
1196,0,0,0,0,yes
1197,0,0,0,1,yes
1198,3,0,1,0,no
1199,0,10,0,0,no
1200,0,0,1,0,no
1201,10,5,0,0,no
1202,3,5,0,1,no
1203,0,0,0,0,no
1204,0,0,0,1,yes
1205,3,0,0,1,no
1206,0,0,0,1,no
1207,3,0,0,0,yes
1208,0,0,0,0,no
1209,0,0,0,0,yes
1210,6,5,0,0,no
1211,6,0,0,0,no
1212,0,0,0,0,no
1213,0,5,0,0,no
1214,0,0,1,0,no
1215,0,0,0,0,yes
1216,0,0,0,0,yes
1217,0,0,1,1,yes
1218,0,0,0,0,yes
1219,0,0,0,0,no
1220,0,0,0,0,no
1221,6,0,0,0,yes
1222,3,0,0,0,no
1223,0,0,0,0,no
1224,0,0,0,0,yes
1225,0,0,0,1,yes
1226,0,5,0,0,yes
1227,0,0,0,0,no
1228,0,0,0,1,no
1229,3,0,0,0,no
1230,0,10,0,1,yes
1231,0,0,0,0,no
1232,3,0,0,0,no
1233,0,0,0,1,no
1234,6,10,0,0,yes
1235,0,5,0,0,no
1236,6,0,0,1,no
1237,0,0,0,0,yes
1238,0,0,0,1,no
1239,0,0,0,1,yes
1240,0,0,0,0,no
1241,0,0,0,0,no
1242,0,0,0,0,yes
1243,6,0,0,0,yes
1244,0,0,0,0,yes
1245,6,0,1,0,no
1246,0,0,0,0,no
1247,0,10,0,0,no
1248,0,0,0,0,no
1249,0,0,1,0,no
1250,0,0,0,0,yes
1251,0,10,0,0,no
1252,3,0,0,1,no
1253,0,0,0,0,yes
1254,0,0,0,1,no
1255,0,0,0,0,yes
1256,0,0,0,0,no
1257,3,0,0,0,no
1258,0,0,0,1,no
1259,0,5,0,1,no
1260,6,0,0,0,no
1261,0,0,0,1,yes
1262,0,0,0,0,yes
1263,6,5,0,0,yes
1264,6,0,0,1,yes
1265,3,0,0,1,no
1266,0,0,0,1,yes
1267,6,13,0,0,yes
1268,0,0,0,0,yes
1269,6,0,0,0,yes
1270,0,0,0,1,no
1271,0,0,0,0,no
1272,6,0,0,0,no
1273,0,10,0,0,no
1274,0,0,0,0,no
1275,0,0,0,0,no
1276,0,0,0,0,no
1277,0,0,0,1,no
1278,3,0,0,0,yes
1279,0,0,0,0,yes
1280,0,0,0,0,no
1281,6,10,0,0,no
1282,3,0,0,0,yes
1283,6,0,0,0,no
1284,0,0,0,1,no
1285,6,0,0,0,no
1286,0,0,0,0,yes
1287,3,0,0,0,yes
1288,0,5,0,1,no
1289,0,0,0,0,no
1290,3,0,0,0,yes
1291,3,0,0,0,yes
1292,0,5,0,0,no
1293,3,0,0,0,no
1294,0,0,0,0,no
1295,0,0,0,0,no
1296,0,0,0,0,yes
1297,3,0,0,1,yes
1298,0,0,0,1,yes
1299,3,0,0,0,yes
1300,0,0,0,1,no
1301,0,0,0,0,yes
1302,3,5,0,1,no
1303,10,0,0,0,no
1304,0,0,0,1,yes
1305,0,0,1,0,yes
1306,3,0,0,0,no
1307,0,0,0,0,no
1308,0,5,0,0,yes
1309,6,0,0,0,no
1310,0,0,0,0,no
1311,6,0,0,0,no
1312,0,0,0,0,no
1313,3,0,0,1,no
1314,3,0,0,0,yes
1315,3,5,0,0,no
1316,0,0,0,0,no
1317,0,13,0,1,no
1318,0,0,0,0,no
1319,6,10,0,1,no
1320,0,0,0,0,no
1321,0,0,0,0,yes
1322,10,0,0,0,no
1323,0,0,1,0,no
1324,3,0,0,0,no
1325,0,0,0,0,yes
1326,0,0,0,0,no
1327,10,5,0,0,yes
1328,0,0,0,0,no
1329,6,0,0,0,no
1330,6,5,1,0,no
1331,0,0,0,1,no
1332,6,0,0,0,no
1333,3,0,0,0,no
1334,3,0,0,0,yes
1335,0,0,0,0,no
1336,6,5,0,1,no
1337,6,0,0,1,yes
1338,0,0,0,0,no
1339,3,0,0,1,no
1340,0,0,0,1,yes
1341,0,0,0,0,no
1342,0,0,0,0,yes
1343,6,5,0,1,no
1344,3,0,0,0,no
1345,0,10,0,0,no
1346,0,0,1,0,no
1347,3,0,0,0,yes
1348,3,5,1,0,yes
1349,0,0,0,0,no
1350,0,0,0,0,no
1351,0,0,0,0,no
1352,3,0,0,0,no
1353,3,0,0,0,no
1354,0,5,0,0,no
1355,0,0,0,0,no
1356,3,0,0,0,yes
1357,3,0,0,0,no
1358,6,0,0,0,no
1359,0,0,0,0,yes
1360,0,0,0,1,no
1361,0,0,0,0,no
1362,10,0,0,0,no
1363,10,0,1,0,no
1364,0,0,0,1,no
1365,0,0,0,0,no
1366,3,10,1,1,no
1367,0,5,0,0,no
1368,6,0,1,0,yes
1369,6,0,0,1,no
1370,6,0,0,0,no
1371,0,0,0,0,yes
1372,0,0,0,1,no
1373,0,0,0,0,yes
1374,6,0,0,1,no
1375,3,0,1,0,no
1376,6,5,0,1,no
1377,0,5,0,0,no
1378,0,0,0,1,no
1379,0,0,0,0,no
1380,0,5,0,1,no
1381,10,0,0,0,no
1382,0,0,0,0,no
1383,3,0,0,0,no
1384,0,0,0,0,yes
1385,0,0,0,0,no
1386,0,0,0,1,no
1387,3,5,0,0,yes
1388,0,0,1,0,yes
1389,0,0,0,0,yes
1390,6,0,0,0,yes
1391,6,0,1,0,no
1392,6,0,0,0,no
1393,3,0,0,0,yes
1394,3,0,0,1,no
1395,10,0,1,0,no
1396,0,0,0,0,yes
1397,0,0,0,1,no
1398,3,0,0,0,no
1399,0,10,0,1,no
1400,0,0,0,1,no
1401,0,5,0,0,no
1402,6,0,0,0,no
1403,6,0,0,0,yes
1404,6,5,0,1,no
1405,0,0,1,0,no
1406,6,0,0,0,no
1407,0,0,0,0,no
1408,0,0,0,1,yes
1409,0,0,0,1,no
1410,6,0,0,1,no
1411,0,0,0,0,no
1412,3,0,0,1,yes
1413,0,0,1,1,yes
1414,0,0,0,0,yes
1415,6,0,0,0,no
1416,6,0,0,0,no
1417,0,0,0,0,yes
1418,3,0,0,0,no
1419,6,0,1,1,no
1420,0,0,0,1,no
1421,0,0,0,0,yes
1422,0,0,0,1,no
1423,0,0,0,0,no
1424,6,10,0,0,yes
1425,10,0,0,0,no
1426,0,0,0,1,no
1427,0,0,0,0,no
1428,3,0,1,0,no
1429,0,0,0,0,no
1430,0,0,0,0,no
1431,3,0,0,0,no
1432,0,0,0,0,no
1433,0,0,0,0,yes
1434,0,0,0,1,yes
1435,6,0,0,1,no
1436,0,0,0,0,no
1437,6,13,0,1,no
1438,0,0,0,1,no
1439,3,0,0,0,no
1440,6,0,0,0,no
1441,6,5,0,1,no
1442,0,0,0,0,yes
1443,0,0,0,0,no
1444,6,0,0,0,no
1445,0,0,0,0,no
1446,0,5,0,0,no
1447,0,0,1,0,yes
1448,0,5,0,0,no
1449,0,0,0,0,no
1450,0,0,0,0,yes
1451,0,0,1,1,no
1452,6,0,0,0,no
1453,0,0,0,0,yes
1454,0,0,0,1,no
1455,0,13,0,0,no
1456,3,0,0,0,yes
1457,3,0,0,1,yes
1458,0,0,0,0,no
1459,6,0,0,1,yes
1460,0,0,0,1,no
1461,0,5,0,0,no
1462,0,0,0,0,yes
1463,6,5,0,0,no
1464,0,0,0,0,no
1465,0,0,0,1,yes
1466,3,0,0,0,no
1467,3,0,0,1,yes
1468,0,0,0,0,no
1469,0,0,0,0,no
1470,3,0,0,0,yes
1471,0,0,0,0,no
1472,3,5,0,0,yes
1473,3,5,0,1,yes
1474,0,0,0,0,no
1475,6,0,0,1,no
1476,6,0,0,1,no
1477,0,0,0,1,no
1478,0,0,0,0,no
1479,0,0,0,0,no
1480,6,13,0,1,no
1481,0,0,0,0,yes
1482,3,0,0,0,no
1483,6,0,0,0,no
1484,0,0,0,0,no
1485,0,0,1,0,no
1486,0,10,1,1,yes
1487,0,0,0,0,no
1488,3,0,0,1,no
1489,0,5,0,0,no
1490,3,10,0,0,no
1491,3,0,0,0,no
1492,0,0,0,0,no
1493,0,5,0,0,yes
1494,0,0,0,1,yes
1495,0,0,0,0,no
1496,6,0,0,0,no
1497,0,0,0,0,no
1498,0,0,0,1,no
1499,3,5,0,1,no
1500,0,0,0,0,no
1501,0,0,0,1,yes
1502,3,0,0,0,no
1503,10,0,0,1,no
1504,0,0,0,1,no
1505,0,0,0,1,no
1506,6,0,0,0,yes
1507,0,0,0,0,no
1508,6,0,0,1,no
1509,0,0,0,1,no
1510,0,0,0,0,no
1511,0,0,0,1,yes
1512,0,0,0,0,no
1513,6,0,0,0,yes
1514,3,0,0,1,no
1515,0,0,0,0,no
1516,0,0,0,0,no
1517,0,0,0,0,yes
1518,0,0,0,0,no
1519,0,0,0,0,yes
1520,10,0,0,0,yes
1521,0,0,0,1,yes
1522,0,10,0,1,yes
1523,0,0,0,1,no
1524,0,0,0,0,no
1525,0,0,0,1,yes
1526,3,0,0,0,yes
1527,3,0,0,1,no
1528,0,5,0,0,no
1529,3,5,0,0,yes
1530,0,0,0,0,no
1531,0,0,0,1,yes
1532,0,0,0,0,no
1533,3,13,0,0,no
1534,10,5,0,0,no
1535,3,0,0,0,no
1536,0,0,0,0,no
1537,6,0,0,0,yes
1538,0,0,0,0,yes
1539,3,0,0,0,no
1540,10,0,0,0,no
1541,0,0,0,1,yes
1542,10,0,0,0,no
1543,0,0,0,1,no
1544,3,0,0,0,no
1545,3,5,0,0,yes
1546,6,13,0,0,yes
1547,0,0,0,0,no
1548,0,0,0,0,no
1549,3,5,0,0,no
1550,0,0,0,0,no
1551,6,0,0,1,no
1552,6,0,0,0,no
1553,0,0,0,1,no
1554,6,13,0,0,no
1555,6,0,0,0,yes
1556,0,0,0,1,no
1557,0,0,0,1,no
1558,0,0,0,0,no
1559,10,0,0,1,no
1560,0,0,0,0,yes
1561,0,0,0,0,no
1562,0,0,0,0,no
1563,0,5,1,1,no
1564,3,5,0,0,no
1565,6,0,0,0,no
1566,0,5,0,0,no
1567,6,0,0,1,no
1568,6,0,1,0,yes
1569,0,0,0,0,yes
1570,0,0,0,0,yes
1571,0,0,0,0,no
1572,0,5,0,0,no
1573,0,0,0,0,yes
1574,10,0,0,0,yes
1575,3,0,0,0,no
1576,0,0,0,1,yes
1577,0,0,0,0,yes
1578,3,0,0,1,no
1579,0,0,0,1,no
1580,6,0,0,1,yes
1581,0,0,1,0,yes
1582,3,0,0,0,yes
1583,0,0,0,0,no
1584,3,0,0,0,yes
1585,0,0,0,0,yes
1586,0,0,0,0,yes
1587,6,0,0,0,no
1588,0,0,0,1,yes
1589,0,5,0,1,yes
1590,0,0,0,1,no
1591,3,0,0,1,no
1592,10,0,0,1,no
1593,3,0,0,1,yes
1594,0,0,0,0,no
1595,0,10,1,1,yes
1596,0,5,1,0,no
1597,0,0,0,0,no
1598,3,13,0,0,no
1599,0,0,0,0,no
1600,0,5,0,0,yes
1601,0,0,0,0,no
1602,3,0,0,0,no
1603,0,0,0,1,no
1604,3,0,1,0,no
1605,0,0,0,1,no
1606,3,0,0,0,no
1607,0,0,0,0,no
1608,0,0,0,0,yes
1609,0,0,0,0,no
1610,6,0,0,0,yes
1611,0,10,0,0,no
1612,3,0,1,0,no
1613,0,0,0,1,yes
1614,3,5,0,0,no
1615,0,0,0,1,no
1616,0,0,0,0,yes
1617,0,0,0,0,no
1618,10,0,0,0,no
1619,0,13,0,1,no
1620,0,0,0,0,yes
1621,0,0,1,0,no
1622,6,0,0,1,yes
1623,10,0,0,0,no
1624,0,5,0,0,no
1625,3,0,0,0,yes
1626,0,0,0,1,yes
1627,0,0,0,0,no
1628,0,0,0,1,no
1629,3,0,1,0,no
1630,0,0,0,1,no
1631,0,0,0,0,yes
1632,0,0,0,0,no
1633,0,0,0,1,yes
1634,10,0,0,0,yes
1635,10,0,0,1,yes
1636,6,0,0,1,yes
1637,6,0,0,0,no
1638,0,0,0,0,no
1639,0,0,0,0,no
1640,10,0,1,1,no
1641,0,5,0,0,no
1642,0,0,1,0,no
1643,0,0,0,0,yes
1644,0,0,0,0,no
1645,0,0,0,0,no
1646,6,0,0,0,yes
1647,0,0,0,0,yes
1648,10,0,0,1,no
1649,0,0,0,1,yes
1650,6,0,0,0,no
1651,6,13,0,0,no
1652,0,0,0,0,no
1653,0,0,0,1,no
1654,0,0,0,1,yes
1655,3,0,0,0,no
1656,0,0,0,1,yes
1657,3,0,0,1,no
1658,10,0,0,1,no
1659,0,0,0,0,no
1660,10,0,0,1,no
1661,3,10,0,0,no
1662,0,0,0,1,no
1663,3,0,0,0,yes
1664,0,0,0,1,no
1665,6,0,0,1,no
1666,6,0,0,0,yes
1667,6,0,1,0,yes
1668,3,0,0,0,yes
1669,0,0,0,0,no
1670,6,0,0,0,no
1671,0,0,0,1,no
1672,0,0,0,0,yes
1673,0,0,0,0,no
1674,0,0,0,0,no
1675,0,0,0,0,no
1676,0,0,0,0,no
1677,6,0,1,0,no
1678,0,0,0,0,yes
1679,0,0,1,0,yes
1680,0,0,0,0,yes
1681,0,5,0,0,yes
1682,3,0,0,1,yes
1683,3,0,1,0,no
1684,6,0,0,0,yes
1685,0,0,0,0,no
1686,0,5,1,0,yes
1687,0,0,0,0,no
1688,0,0,0,0,no
1689,0,0,0,0,no
1690,6,0,0,0,yes
1691,6,0,0,1,yes
1692,3,0,0,1,no
1693,0,0,0,1,yes
1694,0,0,0,0,no
1695,0,10,0,0,no
1696,0,0,0,1,yes
1697,10,0,0,0,no
1698,6,0,0,0,no
1699,0,5,0,0,yes
1700,6,5,0,0,no
1701,0,0,0,0,no
1702,3,0,0,0,no
1703,0,0,0,0,no
1704,0,0,0,0,no
1705,0,0,1,0,no
1706,3,0,0,0,yes
1707,6,0,0,0,no
1708,6,0,0,0,yes
1709,0,0,1,0,no
1710,0,0,0,0,no
1711,0,0,0,0,no
1712,0,0,0,1,no
1713,3,0,0,0,no
1714,6,0,0,1,no
1715,0,0,0,0,no
1716,3,0,0,0,no
1717,0,0,1,1,no
1718,0,0,0,0,no
1719,3,0,0,1,no
1720,10,5,0,0,no
1721,6,0,0,0,no
1722,3,0,0,1,yes
1723,3,5,0,0,yes
1724,6,5,0,0,no
1725,0,0,0,0,no
1726,0,0,0,1,no
1727,0,0,0,1,no
1728,0,0,0,0,no
1729,3,0,0,0,yes
1730,6,0,0,0,no
1731,0,0,0,1,no
1732,0,0,0,0,no
1733,0,0,1,0,yes
1734,3,10,0,1,no
1735,3,10,0,0,no
1736,6,0,0,0,yes
1737,3,0,0,1,no
1738,0,0,0,0,no
1739,0,0,0,0,yes
1740,10,0,0,0,no
1741,3,0,0,0,yes
1742,0,10,0,1,no
1743,3,0,0,1,no
1744,0,0,0,0,no
1745,0,0,0,1,yes
1746,6,0,0,1,no
1747,0,0,0,1,no
1748,0,0,0,0,yes
1749,6,0,0,0,yes
1750,3,5,0,0,yes
1751,3,0,0,0,no
1752,0,0,0,1,no
1753,0,0,0,0,no
1754,0,0,0,0,no
1755,3,0,1,0,yes
1756,0,0,0,1,no
1757,0,0,0,1,no
1758,0,5,0,1,yes
1759,10,0,0,1,no
1760,0,0,0,0,no
1761,6,0,0,0,no
1762,3,0,0,0,yes
1763,0,10,0,0,no
1764,0,0,0,1,no
1765,6,0,0,0,no
1766,6,5,0,0,yes
1767,0,0,0,1,yes
1768,3,0,0,0,no
1769,3,0,0,1,yes
1770,0,5,0,0,yes
1771,0,0,0,0,yes
1772,0,0,0,0,no
1773,0,0,0,1,yes
1774,0,0,0,0,no
1775,3,5,0,1,no
1776,3,0,0,1,yes
1777,0,0,0,0,yes
1778,3,0,0,0,no
1779,0,0,0,0,yes
1780,0,0,0,0,no
1781,0,0,0,0,no
1782,0,0,0,0,no
1783,0,0,0,0,yes
1784,6,0,0,1,yes
1785,0,0,0,0,no
1786,3,0,1,0,yes
1787,6,13,0,1,yes
1788,6,0,0,1,yes
1789,6,0,0,0,no
1790,0,0,1,1,no
1791,3,0,0,1,no
1792,6,0,0,0,yes
1793,0,10,1,0,yes
1794,0,0,1,0,no
1795,0,0,0,1,no
1796,0,5,0,0,yes
1797,0,5,0,0,yes
1798,3,0,0,1,no
1799,6,0,0,0,no
1800,0,0,0,0,yes
1801,3,0,0,1,no
1802,3,0,0,1,no
1803,0,0,0,0,yes
1804,3,0,0,0,no
1805,6,0,0,0,no
1806,6,0,0,0,no
1807,0,0,0,0,yes
1808,3,10,0,0,no
1809,3,0,0,0,no
1810,0,0,0,0,yes
1811,0,0,0,0,no
1812,0,0,0,0,no
1813,0,0,0,0,yes
1814,3,0,0,1,yes
1815,0,0,0,1,no
1816,0,0,0,0,no
1817,6,0,0,0,yes
1818,0,0,0,0,no
1819,3,0,0,0,yes
1820,0,0,0,0,no
1821,0,0,1,0,yes
1822,0,13,0,1,no
1823,3,0,0,0,yes
1824,3,0,0,1,no
1825,0,0,0,0,yes
1826,0,0,0,1,no
1827,10,5,1,0,no
1828,6,0,0,1,no
1829,0,0,0,0,yes
1830,0,0,0,0,yes
1831,0,0,0,0,yes
1832,3,0,0,1,yes
1833,0,0,0,0,no
1834,3,5,0,0,no
1835,0,0,0,1,no
1836,0,5,0,1,no
1837,0,0,0,1,no
1838,3,0,0,1,no
1839,0,0,1,0,yes
1840,10,0,0,0,yes
1841,0,0,0,0,no
1842,10,0,0,0,no
1843,0,10,0,0,no
1844,0,0,0,0,yes
1845,0,0,0,1,no
1846,0,0,0,0,no
1847,0,5,0,1,yes
1848,0,0,1,1,no
1849,3,13,0,0,no
1850,0,5,0,1,yes
1851,0,0,0,0,no
1852,6,13,0,0,no
1853,6,0,0,1,yes
1854,0,0,0,0,yes
1855,0,0,0,1,no
1856,0,0,1,0,no
1857,0,0,0,0,no
1858,6,0,1,0,no
1859,0,0,0,0,no
1860,0,0,0,1,no
1861,10,0,0,0,no
1862,0,0,0,0,no
1863,0,0,0,0,no
1864,3,0,1,0,no
1865,6,0,0,1,no
1866,0,0,0,1,no
1867,6,0,0,0,no
1868,3,0,0,0,no
1869,3,0,0,0,no
1870,10,0,0,0,no
1871,6,0,0,0,no
1872,0,0,0,1,no
1873,0,0,0,0,yes
1874,0,0,0,0,no
1875,6,0,0,0,no
1876,0,0,0,0,yes
1877,6,0,0,1,no
1878,3,0,0,0,yes
1879,3,0,0,0,no
1880,0,0,0,0,no
1881,6,0,0,1,yes
1882,0,0,0,0,yes
1883,3,0,0,0,no
1884,0,0,1,0,no
1885,0,0,0,1,no
1886,0,5,0,1,yes
1887,6,0,1,0,no
1888,3,0,0,0,no
1889,3,0,0,0,yes
1890,0,0,0,0,no
1891,0,0,0,0,no
1892,3,0,0,1,no
1893,6,0,0,0,no
1894,0,0,0,0,no
1895,0,0,0,0,no
1896,6,0,1,0,no
1897,0,0,0,0,no
1898,6,0,1,0,no
1899,0,5,0,1,no
1900,0,0,0,1,yes
1901,6,0,0,1,no
1902,0,0,1,0,yes
1903,10,0,0,0,yes
1904,3,0,0,0,yes
1905,0,5,0,0,no
1906,0,0,0,0,no
1907,0,0,0,0,no
1908,10,5,0,1,no
1909,3,0,0,0,no
1910,0,0,0,1,no
1911,3,0,0,0,no
1912,0,0,0,1,yes
1913,0,0,1,0,no
1914,0,0,0,0,no
1915,0,0,0,1,no
1916,0,0,0,1,no
1917,0,0,0,1,no
1918,0,0,0,0,no
1919,6,10,0,1,no
1920,0,0,0,0,no
1921,6,0,0,1,no
1922,0,5,0,0,yes
1923,3,0,1,0,no
1924,0,0,0,0,no
1925,3,0,0,0,no
1926,6,0,0,0,no
1927,0,0,0,0,no
1928,0,0,0,1,no
1929,6,0,0,1,no
1930,0,10,0,0,yes
1931,6,5,0,0,no
1932,0,0,0,0,yes
1933,6,0,0,0,no
1934,3,0,1,0,yes
1935,0,0,0,0,no
1936,0,0,0,0,yes
1937,0,5,1,1,yes
1938,6,0,0,0,no
1939,0,0,0,0,no
1940,0,5,0,1,yes
1941,0,5,0,0,no
1942,0,5,0,0,no
1943,0,0,0,1,no
1944,6,0,0,0,no
1945,6,0,0,1,no
1946,0,0,0,0,no
1947,0,0,0,0,yes
1948,0,0,0,1,yes
1949,0,5,0,0,no
1950,0,0,0,0,no
1951,6,0,0,0,no
1952,3,0,0,0,no
1953,0,0,0,1,no
1954,0,0,0,0,yes
1955,0,5,0,1,no
1956,6,0,0,0,yes
1957,6,0,0,0,no
1958,3,0,0,0,no
1959,0,0,0,0,no
1960,0,0,0,0,no
1961,0,0,0,1,no
1962,0,0,0,1,no
1963,0,0,0,1,no
1964,0,0,0,0,yes
1965,0,0,0,0,no
1966,6,0,0,1,no
1967,3,0,0,0,no
1968,0,0,0,0,yes
1969,3,0,0,1,yes
1970,0,0,0,0,no
1971,0,0,1,0,no
1972,6,0,0,0,no
1973,0,13,0,0,no
1974,10,0,0,1,yes
1975,10,0,0,0,no
1976,0,0,0,0,no
1977,0,0,0,1,no
1978,6,0,0,0,no
1979,3,5,0,0,no
1980,0,0,0,0,yes
1981,0,0,0,0,no
1982,0,0,1,0,no
1983,0,5,0,0,yes
1984,0,0,0,0,no
1985,0,0,0,0,yes
1986,0,0,0,0,yes
1987,0,0,0,1,no
1988,0,5,0,0,no
1989,0,0,0,0,yes
1990,3,0,0,0,no
1991,0,0,0,0,yes
1992,0,0,0,0,yes
1993,3,0,0,1,no
1994,0,0,0,0,no
1995,0,0,0,0,no
1996,3,13,0,0,no
1997,0,0,1,0,no
1998,6,0,0,0,no
1999,0,0,0,0,no
2000,10,0,0,0,no
2001,0,0,0,0,no
2002,0,13,0,0,no
2003,10,0,0,0,no
2004,0,0,0,0,yes
2005,0,0,0,0,no
2006,3,0,0,1,no
2007,0,0,1,1,yes
2008,0,0,0,0,no
2009,3,0,0,0,yes
2010,3,0,0,1,no
2011,0,0,0,1,no
2012,6,0,0,0,no
2013,0,0,1,0,yes
2014,3,0,1,0,no
2015,10,0,0,0,yes
2016,0,0,0,0,no
2017,0,0,0,0,yes
2018,0,5,1,0,yes
2019,0,0,0,0,yes
2020,0,0,0,1,no
2021,0,0,1,0,no
2022,3,0,0,0,yes
2023,6,5,1,0,no
2024,6,5,0,0,no
2025,6,5,0,0,no
2026,6,0,0,0,no
2027,0,0,0,0,no
2028,0,5,0,0,yes
2029,0,0,0,1,yes
2030,0,0,0,1,no
2031,3,0,0,0,no
2032,6,0,0,1,no
2033,0,0,0,0,no
2034,0,0,0,0,no
2035,10,0,0,1,no
2036,0,0,1,0,no
2037,3,0,0,0,no
2038,3,0,0,0,no
2039,3,5,0,0,no
2040,3,5,0,0,no
2041,0,0,0,0,no
2042,10,5,0,0,no
2043,0,0,0,0,no
2044,10,0,0,0,no
2045,6,0,0,1,yes
2046,0,0,0,0,no
2047,0,0,0,1,yes
2048,0,13,0,1,no
2049,6,0,0,0,no
2050,0,0,0,0,no
2051,0,0,0,0,yes
2052,3,0,0,1,yes
2053,0,5,0,0,no
2054,3,0,0,0,no
2055,0,0,0,1,no
2056,0,0,0,0,no
2057,0,0,0,0,no
2058,0,5,1,0,no
2059,0,0,0,0,no
2060,0,10,0,0,no
2061,0,0,0,1,no
2062,10,0,0,0,no
2063,0,5,0,0,yes
2064,6,0,0,0,no
2065,0,0,0,1,no
2066,0,0,0,0,no
2067,0,0,0,0,yes
2068,0,0,0,0,no
2069,3,0,0,0,no
2070,3,0,0,0,no
2071,3,0,1,0,yes
2072,3,0,0,0,yes
2073,0,0,0,0,no
2074,0,0,0,1,no
2075,0,0,0,0,yes
2076,0,0,0,1,no
2077,3,5,0,0,no
2078,0,0,0,1,yes
2079,0,0,1,0,no
2080,6,0,0,0,no
2081,0,0,0,0,no
2082,0,5,0,0,no
2083,0,0,1,0,no
2084,0,0,0,0,no
2085,0,0,0,0,no
2086,3,0,0,0,no
2087,0,0,0,0,no
2088,0,0,0,0,yes
2089,6,0,1,0,yes
2090,3,0,0,0,no
2091,0,0,0,1,yes
2092,0,0,1,1,yes
2093,0,13,1,0,no
2094,0,0,0,0,no
2095,0,0,1,0,yes
2096,3,0,1,0,no
2097,0,0,0,0,yes
2098,0,0,0,1,yes
2099,0,0,0,0,no
2100,0,0,1,0,yes
2101,0,0,0,0,no
2102,0,0,0,0,no
2103,3,0,0,0,no
2104,0,5,0,0,yes
2105,0,5,0,0,yes
2106,6,0,0,0,no
2107,0,0,0,1,yes
2108,0,0,0,1,no
2109,6,0,0,1,no
2110,0,0,0,1,yes
2111,0,10,0,0,yes
2112,0,0,0,1,yes
2113,0,0,0,1,no
2114,0,5,0,0,no
2115,6,0,0,0,no
2116,3,0,1,0,yes
2117,3,0,0,0,no
2118,6,0,0,0,no
2119,6,0,0,0,no
2120,0,0,0,0,yes
2121,6,0,1,1,no
2122,0,0,0,0,yes
2123,3,0,0,0,no
2124,0,0,0,0,no
2125,3,0,0,1,yes
2126,0,0,0,0,no
2127,0,5,0,1,no
2128,3,0,0,1,no
2129,0,0,0,1,no
2130,3,0,0,0,no
2131,0,0,0,0,no
2132,0,0,0,0,no
2133,3,0,0,0,no
2134,10,0,0,1,no
2135,0,0,0,1,yes
2136,0,0,0,1,no
2137,3,0,0,0,no
2138,0,0,0,0,no
2139,6,5,1,1,no
2140,0,0,0,0,no
2141,3,0,0,1,yes
2142,0,0,0,1,no
2143,6,0,0,1,yes
2144,0,5,0,0,yes
2145,0,0,0,0,yes
2146,0,0,0,0,yes
2147,3,0,0,1,yes
2148,6,0,0,0,no
2149,6,0,0,0,yes
2150,10,0,0,1,no
2151,0,0,0,1,yes
2152,6,5,0,0,no
2153,6,0,0,1,yes
2154,0,10,0,0,no
2155,10,0,0,0,no
2156,0,0,0,1,yes
2157,0,0,0,0,yes
2158,0,0,0,1,no
2159,0,0,0,1,no
2160,0,5,0,0,no
2161,10,0,0,0,yes
2162,6,5,0,1,no
2163,3,5,0,1,yes
2164,0,0,0,1,yes
2165,0,0,0,0,no
